0.65;1.5851e-11                      1.5851e-11
0.65625;4.45818e-12                      4.45818e-12
0.6625;1.21429e-12                      1.21429e-12
0.66875;3.20261e-13                      3.20261e-13
0.675;8.17774e-14                      8.17774e-14
0.68125;2.02134e-14                      2.02134e-14
0.6875;4.83548e-15                      4.83548e-15
0.69375;1.11928e-15                      1.11928e-15
0.7;2.50631e-16                      2.50631e-16
0.70625;5.42764e-17                      5.42764e-17
0.7125;1.13642e-17                      1.13642e-17
0.71875;2.29976e-18                      2.29976e-18
0.725;4.49665e-19                      4.49665e-19
0.73125;8.49168e-20                      8.49168e-20
0.7375;1.54817e-20                      1.54817e-20
0.74375;2.7238e-21                      2.7238e-21
0.75;4.62223e-22                      4.62223e-22
0.75625;7.56183e-23                      7.56183e-23
0.7625;1.19196e-23                      1.19196e-23
0.76875;1.80923e-24                      1.80923e-24
0.775;2.64271e-25                      2.64271e-25
0.78125;3.71216e-26                      3.71216e-26
0.7875;5.01077e-27                      5.01077e-27
0.79375;6.49436e-28                      6.49436e-28
0.8;8.0751e-29                      8.0751e-29
0.80625;9.62361e-30                      9.62361e-30
0.8125;1.09817e-30                      1.09817e-30
0.81875;1.19861e-31                      1.19861e-31
0.825;1.24983e-32                      1.24983e-32
0.83125;1.24348e-33                      1.24348e-33
0.8375;1.1788e-34                      1.1788e-34
0.84375;1.06317e-35                      1.06317e-35
0.85;9.10784e-37                      9.10784e-37
0.85625;7.39768e-38                      7.39768e-38
0.8625;5.68572e-39                      5.68572e-39
0.86875;4.12607e-40                      4.12607e-40
0.875;2.82033e-41                      2.82033e-41
0.88125;1.81096e-42                      1.81096e-42
0.8875;1.08908e-43                      1.08908e-43
0.89375;6.11329e-45                      6.11329e-45
0.9;3.19077e-46                      3.19077e-46
0.90625;1.54177e-47                      1.54177e-47
0.9125;6.86211e-49                      6.86211e-49
0.91875;2.79683e-50                      2.79683e-50
0.925;1.03669e-51                      1.03669e-51
0.93125;3.46606e-53                      3.46606e-53
0.9375;1.03488e-54                      1.03488e-54
0.94375;2.72551e-56                      2.72551e-56
0.95;6.23303e-58                      6.23303e-58
0.95625;1.2126e-59                      1.2126e-59
0.9625;1.95117e-61                      1.95117e-61
0.96875;2.49307e-63                      2.49307e-63
0.975;2.37155e-65                      2.37155e-65
0.98125;1.49301e-67                      1.49301e-67
0.9875;4.66564e-70                      4.66564e-70
0.99375;0                      0
1;0                      0
0.313841 & 0.00574963 & 0.312811 & 0.0648203
